AÑO,MES,CATEGORIA,TIPO,DISTRITO,PROVINCIA,LUGAR,SITIOTURISTICO,ACTIVIDAD,NVISITANTES,PROVENIENCIA,PRECIO
2017,abril,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,LagunaChurup,Turismo,0,extranjero,65
2017,abril,Aventura,Conboleto ,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,escaladaalosnevadosdeIshinca,0,nacional,30
2017,abril,Aventura,Conboleto ,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,escaladaalosnevadosdeIshinca,13,extranjero,65
2017,abril,Aventura,exonerado,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,escaladaalosnevadosdeIshinca,0,nacional,30
2017,abril,Aventura,exonerado,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,escaladaalosnevadosdeIshinca,0,extranjero,65
2017,abril,convencional,Conboleto ,Independencia,Huaraz,Llaca,lagunaLlaca,Turismo,10,nacional,30
2017,abril,convencional,Conboleto ,Independencia,Huaraz,Llaca,lagunaLlaca,Turismo,25,extranjero,65
2017,abril,convencional,exonerado,Independencia,Huaraz,Llaca,lagunaLlaca,Turismo,3,nacional,30
2017,abril,convencional,exonerado,Independencia,Huaraz,Llaca,lagunaLlaca,Turismo,0,extranjero,65
2017,abril,Aventura,Conboleto ,Independencia,Huaraz,Llaca,Llaca,Turismo,5,nacional,30
2017,abril,Aventura,Conboleto ,Independencia,Huaraz,Llaca,Llaca,Turismo,8,extranjero,65
2017,abril,Aventura,exonerado,Independencia,Huaraz,Llaca,Llaca,Turismo,0,nacional,30
2017,abril,Aventura,exonerado,Independencia,Huaraz,Llaca,Llaca,Turismo,0,extranjero,65
2017,abril,convencional,Conboleto ,Shilla,Carhuaz,Ulta,Puntaolimpica,TrekingQuillcayhuanca Cojup,539,nacional,30
2017,abril,convencional,Conboleto ,Shilla,Carhuaz,Ulta,Puntaolimpica,TrekingQuillcayhuanca Cojup,38,extranjero,65
2017,abril,convencional,exonerado,Shilla,Carhuaz,Ulta,Puntaolimpica,TrekingQuillcayhuanca Cojup,9,nacional,30
2017,abril,convencional,exonerado,Shilla,Carhuaz,Ulta,Puntaolimpica,TrekingQuillcayhuanca Cojup,0,extranjero,65
2017,abril,Aventura,Conboleto ,Shilla,Carhuaz,Ulta,Ulta,Turismo,0,nacional,30
2017,abril,Aventura,Conboleto ,Shilla,Carhuaz,Ulta,Ulta,Turismo,1,extranjero,65
2017,abril,Aventura,exonerado,Shilla,Carhuaz,Ulta,Ulta,Turismo,0,nacional,30
2017,abril,Aventura,exonerado,Shilla,Carhuaz,Ulta,Ulta,Turismo,0,extranjero,65
2017,abril,convencional,Conboleto ,Chavin ,Huaraz,Querococha,Lagunaquerocoha,escaladadelnevadoOcshapalcayalnevadoVallunaraju,0,nacional,30
2017,abril,convencional,Conboleto ,Chavin ,Huaraz,Querococha,Lagunaquerocoha,escaladadelnevadoOcshapalcayalnevadoVallunaraju,0,extranjero,65
2017,abril,convencional,exonerado,Chavin ,Huaraz,Querococha,Lagunaquerocoha,escaladadelnevadoOcshapalcayalnevadoVallunaraju,2727,nacional,30
2017,abril,convencional,exonerado,Chavin ,Huaraz,Querococha,Lagunaquerocoha,escaladadelnevadoOcshapalcayalnevadoVallunaraju,198,extranjero,65
2017,abril,convencional,Conboleto ,Caraz,Huaylas,Paron,LagunaParon,Turismo,0,nacional,30
2017,abril,convencional,Conboleto ,Caraz,Huaylas,Paron,LagunaParon,Turismo,0,extranjero,65
2017,abril,convencional,exonerado,Caraz,Huaylas,Paron,LagunaParon,Turismo,333,nacional,30
2017,abril,convencional,exonerado,Caraz,Huaylas,Paron,LagunaParon,Turismo,198,extranjero,65
2017,abril,Aventura,Conboleto ,Caraz,Huaylas,Paron,Paron,escaladaalnevadoContrahierbas,0,nacional,30
2017,abril,Aventura,Conboleto ,Caraz,Huaylas,Paron,Paron,escaladaalnevadoContrahierbas,0,extranjero,65
2017,abril,Aventura,exonerado,Caraz,Huaylas,Paron,Paron,escaladaalnevadoContrahierbas,0,nacional,30
2017,abril,Aventura,exonerado,Caraz,Huaylas,Paron,Paron,escaladaalnevadoContrahierbas,0,extranjero,65
2017,abril,Aventura,Conboleto ,Cashapampa,Sihuas,Cashapampa,Cashapampa,Turismo,2,nacional,30
2017,abril,Aventura,Conboleto ,Cashapampa,Sihuas,Cashapampa,Cashapampa,Turismo,74,extranjero,65
2017,abril,Aventura,exonerado,Cashapampa,Sihuas,Cashapampa,Cashapampa,Turismo,0,nacional,30
2017,abril,Aventura,exonerado,Cashapampa,Sihuas,Cashapampa,Cashapampa,Turismo,0,extranjero,65
2017,abril,Aventura,Conboleto ,SanMarcos,Huari,Huaripampa,Huaripampa,Turismo,4,nacional,30
2017,abril,Aventura,Conboleto ,SanMarcos,Huari,Huaripampa,Huaripampa,Turismo,13,extranjero,65
2017,abril,Aventura,exonerado,SanMarcos,Huari,Huaripampa,Huaripampa,Turismo,27,nacional,30
2017,abril,Aventura,exonerado,SanMarcos,Huari,Huaripampa,Huaripampa,Turismo,312,extranjero,65
2017,mayo,convencional,Conboleto ,Yungay,Yungay,Llanganuco,lagunaChinancochaylaguna85,escaladaalnevadoArtesonraju,3771,nacional,30
2017,mayo,convencional,Conboleto ,Yungay,Yungay,Llanganuco,lagunaChinancochaylaguna86,escaladaalnevadoArtesonraju,2861,extranjero,65
2017,mayo,convencional,exonerado,Yungay,Yungay,Llanganuco,lagunaChinancochaylaguna87,escaladaalnevadoArtesonraju,538,nacional,30
2017,mayo,convencional,exonerado,Yungay,Yungay,Llanganuco,lagunaChinancochaylaguna88,escaladaalnevadoArtesonraju,0,extranjero,65
2017,mayo,Aventura,Conboleto ,Yungay,Yungay,Llanganuco,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,trekking Santa Cruz - Huaripampa,0,nacional,30
2017,mayo,Aventura,Conboleto ,Yungay,Yungay,Llanganuco,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,trekkingSantaCruzHuaripampa,969,extranjero,65
2017,mayo,Aventura,exonerado,Yungay,Yungay,Llanganuco,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,trekkingSantaCruzHuaripampa,0,nacional,30
2017,mayo,Aventura,exonerado,Yungay,Yungay,Llanganuco,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,trekkingSantaCruzHuaripampa,0,extranjero,65
2017,mayo,convencional,Conboleto ,Catac,Recuay,carpa,Pastoruri,trekkingSantaCruzHuaripampa,2557,nacional,30
2017,mayo,convencional,Conboleto ,Catac,Recuay,carpa,Pastoruri,trekkingSantaCruzHuaripampa,1201,extranjero,65
2017,mayo,convencional,exonerado,Catac,Recuay,carpa,Pastoruri,trekkingSantaCruzHuaripampa,210,nacional,30
2017,mayo,convencional,exonerado,Catac,Recuay,carpa,Pastoruri,trekkingSantaCruzHuaripampa,0,extranjero,65
2017,mayo,Aventura,Conboleto ,Huaraz,Huaraz,Ishinca,PNH,Turismo,0,nacional,30
2017,mayo,Aventura,Conboleto ,Huaraz,Huaraz,Ishinca,PNH,Turismo,0,extranjero,65
2017,mayo,Aventura,exonerado,Huaraz,Huaraz,Ishinca,PNH,Turismo,0,nacional,30
2017,mayo,Aventura,exonerado,Huaraz,Huaraz,Ishinca,PNH,Turismo,0,extranjero,65
2017,mayo,convencional,Conboleto ,Acopalca,Huari,Purhuay,lagunaPurhuay,Turismo,0,nacional,30
2017,mayo,convencional,Conboleto ,Acopalca,Huari,Purhuay,lagunaPurhuay,Turismo,0,extranjero,65
2017,mayo,convencional,exonerado,Acopalca,Huari,Purhuay,lagunaPurhuay,Turismo,806,nacional,30
2017,mayo,convencional,exonerado,Acopalca,Huari,Purhuay,lagunaPurhuay,Turismo,7,extranjero,65
2017,mayo,convencional,Conboleto ,Independencia,Huaraz,Quillcayhuanca,LagunaChurup,Alpinismo,58,nacional,30
2017,mayo,convencional,Conboleto ,Independencia,Huaraz,Quillcayhuanca,LagunaChurup,Alpinismo,272,extranjero,65
2017,mayo,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,LagunaChurup,Alpinismo,0,nacional,30
2017,mayo,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,LagunaChurup,Alpinismo,0,extranjero,65
2017,mayo,Aventura,Conboleto ,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Turismo,0,nacional,30
2017,mayo,Aventura,Conboleto ,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Turismo,22,extranjero,65
2017,mayo,Aventura,exonerado,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Turismo,0,nacional,30
2017,mayo,Aventura,exonerado,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Turismo,0,extranjero,65
2017,mayo,convencional,Conboleto ,Independencia,Huaraz,Llaca,lagunaLlaca,escaladaalosnevadosdeIshinca,26,nacional,30
2017,mayo,convencional,Conboleto ,Independencia,Huaraz,Llaca,lagunaLlaca,escaladaalosnevadosdeIshinca,345,extranjero,65
2017,mayo,convencional,exonerado,Independencia,Huaraz,Llaca,lagunaLlaca,escaladaalosnevadosdeIshinca,0,nacional,30
2017,mayo,convencional,exonerado,Independencia,Huaraz,Llaca,lagunaLlaca,escaladaalosnevadosdeIshinca,0,extranjero,65
2017,mayo,Aventura,Conboleto ,Independencia,Huaraz,Llaca,Llaca,Turismo,6,nacional,30
2017,mayo,Aventura,Conboleto ,Independencia,Huaraz,Llaca,Llaca,Turismo,37,extranjero,65
2017,mayo,Aventura,exonerado,Independencia,Huaraz,Llaca,Llaca,Turismo,0,nacional,30
2017,mayo,Aventura,exonerado,Independencia,Huaraz,Llaca,Llaca,Turismo,0,extranjero,65
2017,mayo,convencional,Conboleto ,Shilla,Carhuaz,Ulta,Puntaolimpica,Turismo,261,nacional,30
2017,mayo,convencional,Conboleto ,Shilla,Carhuaz,Ulta,Puntaolimpica,Turismo,59,extranjero,65
2017,mayo,convencional,exonerado,Shilla,Carhuaz,Ulta,Puntaolimpica,Turismo,19,nacional,30
2017,mayo,convencional,exonerado,Shilla,Carhuaz,Ulta,Puntaolimpica,Turismo,0,extranjero,65
2017,mayo,Aventura,Conboleto ,Shilla,Carhuaz,Ulta,Ulta,TrekingQuillcayhuanca Cojup,1,nacional,30
2017,mayo,Aventura,Conboleto ,Shilla,Carhuaz,Ulta,Ulta,TrekingQuillcayhuanca Cojup,23,extranjero,65
2017,mayo,Aventura,exonerado,Shilla,Carhuaz,Ulta,Ulta,TrekingQuillcayhuanca Cojup,0,nacional,30
2017,mayo,Aventura,exonerado,Shilla,Carhuaz,Ulta,Ulta,TrekingQuillcayhuanca Cojup,0,extranjero,65
2017,mayo,convencional,Conboleto ,Chavin ,Huaraz,Querococha,Lagunaquerocoha,Turismo,0,nacional,30
2017,mayo,convencional,Conboleto ,Chavin ,Huaraz,Querococha,Lagunaquerocoha,Turismo,0,extranjero,65
2017,mayo,convencional,exonerado,Chavin ,Huaraz,Querococha,Lagunaquerocoha,Turismo,1916,nacional,30
2017,mayo,convencional,exonerado,Chavin ,Huaraz,Querococha,Lagunaquerocoha,Turismo,479,extranjero,65
2017,mayo,convencional,Conboleto ,Caraz,Huaylas,Paron,LagunaParon,escaladadelnevadoOcshapalcayalnevadoVallunaraju,0,nacional,30
2017,mayo,convencional,Conboleto ,Caraz,Huaylas,Paron,LagunaParon,escaladadelnevadoOcshapalcayalnevadoVallunaraju,0,extranjero,65
2017,mayo,convencional,exonerado,Caraz,Huaylas,Paron,LagunaParon,escaladadelnevadoOcshapalcayalnevadoVallunaraju,276,nacional,30
2017,mayo,convencional,exonerado,Caraz,Huaylas,Paron,LagunaParon,escaladadelnevadoOcshapalcayalnevadoVallunaraju,308,extranjero,65
2017,mayo,Aventura,Conboleto ,Caraz,Huaylas,Paron,Paron,Turismo,0,nacional,30
2017,mayo,Aventura,Conboleto ,Caraz,Huaylas,Paron,Paron,Turismo,0,extranjero,65
2017,mayo,Aventura,exonerado,Caraz,Huaylas,Paron,Paron,Turismo,0,nacional,30
2017,mayo,Aventura,exonerado,Caraz,Huaylas,Paron,Paron,Turismo,0,extranjero,65
2017,mayo,Aventura,Conboleto ,Cashapampa,Sihuas,Cashapampa,Cashapampa,escaladaalnevadoContrahierbas,4,nacional,30
2017,mayo,Aventura,Conboleto ,Cashapampa,Sihuas,Cashapampa,Cashapampa,escaladaalnevadoContrahierbas,320,extranjero,65
2017,mayo,Aventura,exonerado,Cashapampa,Sihuas,Cashapampa,Cashapampa,escaladaalnevadoContrahierbas,0,nacional,30
2017,mayo,Aventura,exonerado,Cashapampa,Sihuas,Cashapampa,Cashapampa,escaladaalnevadoContrahierbas,7,extranjero,65
2017,mayo,Aventura,Conboleto ,SanMarcos,Huari,Huaripampa,Huaripampa,Turismo,8,nacional,30
2017,mayo,Aventura,Conboleto ,SanMarcos,Huari,Huaripampa,Huaripampa,Turismo,731,extranjero,65
2017,mayo,Aventura,exonerado,SanMarcos,Huari,Huaripampa,Huaripampa,Turismo,0,nacional,30
2017,mayo,Aventura,exonerado,SanMarcos,Huari,Huaripampa,Huaripampa,Turismo,0,extranjero,65
2017,junio,convencional,Conboleto ,Yungay,Yungay,Llanganuco,lagunaChinancochaylaguna89,Turismo,3807,nacional,30
2017,junio,convencional,Conboleto ,Yungay,Yungay,Llanganuco,lagunaChinancochaylaguna90,Turismo,2900,extranjero,65
2017,junio,convencional,exonerado,Yungay,Yungay,Llanganuco,lagunaChinancochaylaguna91,Turismo,344,nacional,30
2017,junio,convencional,exonerado,Yungay,Yungay,Llanganuco,lagunaChinancochaylaguna92,Turismo,0,extranjero,65
2017,junio,Aventura,Conboleto ,Yungay,Yungay,Llanganuco,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,escaladaalnevadoArtesonraju,15,nacional,30
2017,junio,Aventura,Conboleto ,Yungay,Yungay,Llanganuco,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,escaladaalnevadoArtesonraju,931,extranjero,65
2017,junio,Aventura,exonerado,Yungay,Yungay,Llanganuco,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,escaladaalnevadoArtesonraju,0,nacional,30
2017,junio,Aventura,exonerado,Yungay,Yungay,Llanganuco,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,escaladaalnevadoArtesonraju,0,extranjero,65
2017,junio,convencional,Conboleto ,Catac,Recuay,carpa,Pastoruri,trekking Santa Cruz - Huaripampa,3054,nacional,30
2017,junio,convencional,Conboleto ,Catac,Recuay,carpa,Pastoruri,trekkingSantaCruzHuaripampa,1316,extranjero,65
2017,junio,convencional,exonerado,Catac,Recuay,carpa,Pastoruri,trekkingSantaCruzHuaripampa,267,nacional,30
2017,junio,convencional,exonerado,Catac,Recuay,carpa,Pastoruri,trekkingSantaCruzHuaripampa,0,extranjero,65
2017,junio,Aventura,Conboleto ,Huaraz,Huaraz,Ishinca,PNH,trekkingSantaCruzHuaripampa,0,nacional,30
2017,junio,Aventura,Conboleto ,Huaraz,Huaraz,Ishinca,PNH,trekkingSantaCruzHuaripampa,204,extranjero,65
2017,junio,Aventura,exonerado,Huaraz,Huaraz,Ishinca,PNH,trekkingSantaCruzHuaripampa,0,nacional,30
2017,junio,Aventura,exonerado,Huaraz,Huaraz,Ishinca,PNH,trekkingSantaCruzHuaripampa,0,extranjero,65
2017,junio,convencional,Conboleto ,Acopalca,Huari,Purhuay,lagunaPurhuay,Turismo,0,nacional,30
2017,junio,convencional,Conboleto ,Acopalca,Huari,Purhuay,lagunaPurhuay,Turismo,0,extranjero,65
2017,junio,convencional,exonerado,Acopalca,Huari,Purhuay,lagunaPurhuay,Turismo,583,nacional,30
2017,junio,convencional,exonerado,Acopalca,Huari,Purhuay,lagunaPurhuay,Turismo,19,extranjero,65
2017,junio,convencional,Conboleto ,Independencia,Huaraz,Quillcayhuanca,LagunaChurup,Turismo,202,nacional,30
2017,junio,convencional,Conboleto ,Independencia,Huaraz,Quillcayhuanca,LagunaChurup,Turismo,806,extranjero,65
2017,junio,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,LagunaChurup,Turismo,2,nacional,30
2017,junio,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,LagunaChurup,Turismo,0,extranjero,65
2017,junio,Aventura,Conboleto ,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Alpinismo,4,nacional,30
2017,junio,Aventura,Conboleto ,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Alpinismo,73,extranjero,65
2017,junio,Aventura,exonerado,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Alpinismo,0,nacional,30
2017,junio,Aventura,exonerado,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Alpinismo,0,extranjero,65
2017,junio,convencional,Conboleto ,Independencia,Huaraz,Llaca,lagunaLlaca,Turismo,50,nacional,30
2017,junio,convencional,Conboleto ,Independencia,Huaraz,Llaca,lagunaLlaca,Turismo,83,extranjero,65
2017,junio,convencional,exonerado,Independencia,Huaraz,Llaca,lagunaLlaca,Turismo,15,nacional,30
2017,junio,convencional,exonerado,Independencia,Huaraz,Llaca,lagunaLlaca,Turismo,0,extranjero,65
2017,junio,Aventura,Conboleto ,Independencia,Huaraz,Llaca,Llaca,escaladaalosnevadosdeIshinca,0,nacional,30
2017,junio,Aventura,Conboleto ,Independencia,Huaraz,Llaca,Llaca,escaladaalosnevadosdeIshinca,98,extranjero,65
2017,junio,Aventura,exonerado,Independencia,Huaraz,Llaca,Llaca,escaladaalosnevadosdeIshinca,0,nacional,30
2017,junio,Aventura,exonerado,Independencia,Huaraz,Llaca,Llaca,escaladaalosnevadosdeIshinca,0,extranjero,65
2017,junio,convencional,Conboleto ,Shilla,Carhuaz,Ulta,Puntaolimpica,Turismo,204,nacional,30
2017,junio,convencional,Conboleto ,Shilla,Carhuaz,Ulta,Puntaolimpica,Turismo,48,extranjero,65
2017,junio,convencional,exonerado,Shilla,Carhuaz,Ulta,Puntaolimpica,Turismo,0,nacional,30
2017,junio,convencional,exonerado,Shilla,Carhuaz,Ulta,Puntaolimpica,Turismo,0,extranjero,65
2017,junio,Aventura,Conboleto ,Shilla,Carhuaz,Ulta,Ulta,Turismo,0,nacional,30
2017,junio,Aventura,Conboleto ,Shilla,Carhuaz,Ulta,Ulta,Turismo,51,extranjero,65
2017,junio,Aventura,exonerado,Shilla,Carhuaz,Ulta,Ulta,Turismo,0,nacional,30
2017,junio,Aventura,exonerado,Shilla,Carhuaz,Ulta,Ulta,Turismo,0,extranjero,65
2017,junio,convencional,Conboleto ,Chavin ,Huaraz,Querococha,Lagunaquerocoha,TrekingQuillcayhuanca Cojup,0,nacional,30
2017,junio,convencional,Conboleto ,Chavin ,Huaraz,Querococha,Lagunaquerocoha,TrekingQuillcayhuanca Cojup,0,extranjero,65
2017,junio,convencional,exonerado,Chavin ,Huaraz,Querococha,Lagunaquerocoha,TrekingQuillcayhuanca Cojup,2210,nacional,30
2017,junio,convencional,exonerado,Chavin ,Huaraz,Querococha,Lagunaquerocoha,TrekingQuillcayhuanca Cojup,293,extranjero,65
2017,junio,convencional,Conboleto ,Caraz,Huaylas,Paron,LagunaParon,Turismo,0,nacional,30
2017,junio,convencional,Conboleto ,Caraz,Huaylas,Paron,LagunaParon,Turismo,0,extranjero,65
2017,junio,convencional,exonerado,Caraz,Huaylas,Paron,LagunaParon,Turismo,197,nacional,30
2017,junio,convencional,exonerado,Caraz,Huaylas,Paron,LagunaParon,Turismo,392,extranjero,65
2017,junio,Aventura,Conboleto ,Caraz,Huaylas,Paron,Paron,escaladadelnevadoOcshapalcayalnevadoVallunaraju,0,nacional,30
2017,junio,Aventura,Conboleto ,Caraz,Huaylas,Paron,Paron,escaladadelnevadoOcshapalcayalnevadoVallunaraju,35,extranjero,65
2017,junio,Aventura,exonerado,Caraz,Huaylas,Paron,Paron,escaladadelnevadoOcshapalcayalnevadoVallunaraju,0,nacional,30
2017,junio,Aventura,exonerado,Caraz,Huaylas,Paron,Paron,escaladadelnevadoOcshapalcayalnevadoVallunaraju,0,extranjero,65
2017,junio,Aventura,Conboleto ,Cashapampa,Sihuas,Cashapampa,Cashapampa,Turismo,21,nacional,30
2017,junio,Aventura,Conboleto ,Cashapampa,Sihuas,Cashapampa,Cashapampa,Turismo,634,extranjero,65
2017,junio,Aventura,exonerado,Cashapampa,Sihuas,Cashapampa,Cashapampa,Turismo,0,nacional,30
2017,junio,Aventura,exonerado,Cashapampa,Sihuas,Cashapampa,Cashapampa,Turismo,0,extranjero,65
2017,junio,Aventura,Conboleto ,SanMarcos,Huari,Huaripampa,Huaripampa,escaladaalnevadoContrahierbas,0,nacional,30
2017,junio,Aventura,Conboleto ,SanMarcos,Huari,Huaripampa,Huaripampa,escaladaalnevadoContrahierbas,10,extranjero,65
2017,junio,Aventura,exonerado,SanMarcos,Huari,Huaripampa,Huaripampa,escaladaalnevadoContrahierbas,6,nacional,30
2017,junio,Aventura,exonerado,SanMarcos,Huari,Huaripampa,Huaripampa,escaladaalnevadoContrahierbas,491,extranjero,65
2017,julio,convencional,Conboleto ,Yungay,Yungay,Llanganuco,lagunaChinancochaylaguna93,Turismo,22240,nacional,30
2017,julio,convencional,Conboleto ,Yungay,Yungay,Llanganuco,lagunaChinancochaylaguna94,Turismo,3798,extranjero,65
2017,julio,convencional,exonerado,Yungay,Yungay,Llanganuco,lagunaChinancochaylaguna95,Turismo,851,nacional,30
2017,julio,convencional,exonerado,Yungay,Yungay,Llanganuco,lagunaChinancochaylaguna96,Turismo,0,extranjero,65
2017,julio,Aventura,Conboleto ,Yungay,Yungay,Llanganuco,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,Turismo,27,nacional,30
2017,julio,Aventura,Conboleto ,Yungay,Yungay,Llanganuco,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,Turismo,1312,extranjero,65
2017,julio,Aventura,exonerado,Yungay,Yungay,Llanganuco,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,Turismo,0,nacional,30
2017,julio,Aventura,exonerado,Yungay,Yungay,Llanganuco,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,Turismo,0,extranjero,65
2017,julio,convencional,Conboleto ,Catac,Recuay,carpa,Pastoruri,escaladaalnevadoArtesonraju,12102,nacional,30
2017,julio,convencional,Conboleto ,Catac,Recuay,carpa,Pastoruri,escaladaalnevadoArtesonraju,1929,extranjero,65
2017,julio,convencional,exonerado,Catac,Recuay,carpa,Pastoruri,escaladaalnevadoArtesonraju,767,nacional,30
2017,julio,convencional,exonerado,Catac,Recuay,carpa,Pastoruri,escaladaalnevadoArtesonraju,0,extranjero,65
2017,julio,Aventura,Conboleto ,Huaraz,Huaraz,Ishinca,PNH,trekking Santa Cruz - Huaripampa,7,nacional,30
2017,julio,Aventura,Conboleto ,Huaraz,Huaraz,Ishinca,PNH,trekkingSantaCruzHuaripampa,369,extranjero,65
2017,julio,Aventura,exonerado,Huaraz,Huaraz,Ishinca,PNH,trekkingSantaCruzHuaripampa,0,nacional,30
2017,julio,Aventura,exonerado,Huaraz,Huaraz,Ishinca,PNH,trekkingSantaCruzHuaripampa,0,extranjero,65
2017,julio,convencional,Conboleto ,Acopalca,Huari,Purhuay,lagunaPurhuay,trekkingSantaCruzHuaripampa,0,nacional,30
2017,julio,convencional,Conboleto ,Acopalca,Huari,Purhuay,lagunaPurhuay,trekkingSantaCruzHuaripampa,0,extranjero,65
2017,julio,convencional,exonerado,Acopalca,Huari,Purhuay,lagunaPurhuay,trekkingSantaCruzHuaripampa,767,nacional,30
2017,julio,convencional,exonerado,Acopalca,Huari,Purhuay,lagunaPurhuay,trekkingSantaCruzHuaripampa,0,extranjero,65
2017,julio,convencional,Conboleto ,Independencia,Huaraz,Quillcayhuanca,LagunaChurup,Turismo,383,nacional,30
2017,julio,convencional,Conboleto ,Independencia,Huaraz,Quillcayhuanca,LagunaChurup,Turismo,961,extranjero,65
2017,julio,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,LagunaChurup,Turismo,44,nacional,30
2017,julio,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,LagunaChurup,Turismo,0,extranjero,65
2017,julio,Aventura,Conboleto ,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Turismo,2,nacional,30
2017,julio,Aventura,Conboleto ,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Turismo,125,extranjero,65
2017,julio,Aventura,exonerado,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Turismo,0,nacional,30
2017,julio,Aventura,exonerado,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Turismo,0,extranjero,65
2017,julio,convencional,Conboleto ,Independencia,Huaraz,Llaca,lagunaLlaca,Alpinismo,52,nacional,30
2017,julio,convencional,Conboleto ,Independencia,Huaraz,Llaca,lagunaLlaca,Alpinismo,76,extranjero,65
2017,julio,convencional,exonerado,Independencia,Huaraz,Llaca,lagunaLlaca,Alpinismo,0,nacional,30
2017,julio,convencional,exonerado,Independencia,Huaraz,Llaca,lagunaLlaca,Alpinismo,0,extranjero,65
2017,julio,Aventura,Conboleto ,Independencia,Huaraz,Llaca,Llaca,Turismo,1,nacional,30
2017,julio,Aventura,Conboleto ,Independencia,Huaraz,Llaca,Llaca,Turismo,101,extranjero,65
2017,julio,Aventura,exonerado,Independencia,Huaraz,Llaca,Llaca,Turismo,0,nacional,30
2017,julio,Aventura,exonerado,Independencia,Huaraz,Llaca,Llaca,Turismo,0,extranjero,65
2017,julio,convencional,Conboleto ,Shilla,Carhuaz,Ulta,Puntaolimpica,escaladaalosnevadosdeIshinca,1502,nacional,30
2017,julio,convencional,Conboleto ,Shilla,Carhuaz,Ulta,Puntaolimpica,escaladaalosnevadosdeIshinca,136,extranjero,65
2017,julio,convencional,exonerado,Shilla,Carhuaz,Ulta,Puntaolimpica,escaladaalosnevadosdeIshinca,32,nacional,30
